step,loss,lr,elapsed_s
5480,0.037039,8.475e-05,252.4
5500,0.032946,8.464e-05,253.2
5520,0.034508,8.452e-05,254.4
5540,0.031318,8.440e-05,255.2
5560,0.039276,8.429e-05,256.0
5580,0.032862,8.417e-05,256.8
5600,0.037175,8.405e-05,257.6
5620,0.037271,8.393e-05,258.4
5640,0.032442,8.381e-05,259.2
5660,0.035087,8.370e-05,260.0
5680,0.034891,8.358e-05,260.8
5700,0.032692,8.346e-05,261.6
5720,0.035340,8.334e-05,262.4
5740,0.031076,8.322e-05,263.2
5760,0.032571,8.310e-05,264.0
5780,0.032862,8.297e-05,264.9
5800,0.033660,8.285e-05,265.7
5820,0.030177,8.273e-05,266.5
5840,0.030113,8.261e-05,267.3
5860,0.034085,8.249e-05,268.1
5880,0.036703,8.237e-05,268.9
5900,0.035301,8.224e-05,269.8
5920,0.031764,8.212e-05,270.6
5940,0.028588,8.200e-05,271.4
5960,0.028379,8.187e-05,272.2
5980,0.028846,8.175e-05,273.0
6000,0.030439,8.162e-05,273.8
6020,0.030625,8.150e-05,275.0
6040,0.033510,8.137e-05,275.8
6060,0.035893,8.125e-05,276.6
6080,0.026154,8.112e-05,277.4
6100,0.032570,8.099e-05,278.2
6120,0.028859,8.087e-05,279.0
6140,0.033787,8.074e-05,279.9
6160,0.027441,8.061e-05,280.7
6180,0.027389,8.049e-05,281.5
6200,0.028889,8.036e-05,282.3
6220,0.032416,8.023e-05,283.1
6240,0.028856,8.010e-05,283.9
6260,0.031059,7.997e-05,284.7
6280,0.029487,7.984e-05,285.5
6300,0.026956,7.971e-05,286.3
6320,0.026812,7.958e-05,287.2
6340,0.025558,7.945e-05,288.0
6360,0.027360,7.932e-05,288.8
6380,0.025280,7.919e-05,289.6
6400,0.024889,7.906e-05,290.4
6420,0.027047,7.893e-05,291.2
6440,0.028905,7.880e-05,292.0
6460,0.026761,7.867e-05,292.8
6480,0.027026,7.854e-05,293.6
6500,0.025429,7.840e-05,294.4
6520,0.025532,7.827e-05,295.6
6540,0.025535,7.814e-05,296.4
6560,0.024485,7.800e-05,297.3
6580,0.025719,7.787e-05,298.1
6600,0.028956,7.774e-05,298.9
6620,0.025403,7.760e-05,299.7
6640,0.026117,7.747e-05,300.5
6660,0.031444,7.733e-05,301.3
6680,0.027473,7.720e-05,302.1
6700,0.023686,7.706e-05,302.9
6720,0.024476,7.693e-05,303.7
6740,0.023618,7.679e-05,304.5
6760,0.027706,7.666e-05,305.3
6780,0.024670,7.652e-05,306.1
6800,0.030970,7.638e-05,307.0
6820,0.028420,7.625e-05,307.8
6840,0.028232,7.611e-05,308.6
6860,0.026801,7.597e-05,309.4
6880,0.026283,7.583e-05,310.2
6900,0.027987,7.569e-05,311.0
6920,0.026187,7.556e-05,311.8
6940,0.028353,7.542e-05,312.6
6960,0.024930,7.528e-05,313.4
6980,0.025050,7.514e-05,314.2
7000,0.030263,7.500e-05,315.0
7020,0.024704,7.486e-05,316.2
7040,0.025792,7.472e-05,317.0
7060,0.022405,7.458e-05,317.8
7080,0.025166,7.444e-05,318.6
7100,0.025354,7.430e-05,319.4
7120,0.025143,7.416e-05,320.2
7140,0.023806,7.402e-05,321.0
7160,0.025526,7.388e-05,321.8
7180,0.023950,7.373e-05,322.6
7200,0.024468,7.359e-05,323.4
7220,0.024142,7.345e-05,324.2
7240,0.022881,7.331e-05,325.0
7260,0.023144,7.316e-05,325.8
7280,0.022762,7.302e-05,326.7
7300,0.023888,7.288e-05,327.5
7320,0.025095,7.274e-05,328.3
7340,0.025921,7.259e-05,329.1
7360,0.029752,7.245e-05,329.9
7380,0.019826,7.230e-05,330.7
7400,0.022079,7.216e-05,331.5
7420,0.023335,7.202e-05,332.3
7440,0.022815,7.187e-05,333.1
7460,0.026647,7.173e-05,333.9
7480,0.025546,7.158e-05,334.8
7500,0.023602,7.143e-05,335.6
7520,0.024272,7.129e-05,336.9
7540,0.020300,7.114e-05,337.7
7560,0.021546,7.100e-05,338.5
7580,0.023229,7.085e-05,339.3
7600,0.024737,7.070e-05,340.1
7620,0.024683,7.056e-05,340.9
7640,0.025891,7.041e-05,341.7
7660,0.021432,7.026e-05,342.5
7680,0.022305,7.012e-05,343.3
7700,0.022162,6.997e-05,344.1
7720,0.022113,6.982e-05,344.9
7740,0.023153,6.967e-05,345.8
7760,0.029035,6.952e-05,346.6
7780,0.025376,6.938e-05,347.4
7800,0.024030,6.923e-05,348.2
7820,0.023022,6.908e-05,349.0
7840,0.025427,6.893e-05,349.8
7860,0.023026,6.878e-05,350.6
7880,0.027031,6.863e-05,351.4
7900,0.023572,6.848e-05,352.2
7920,0.020973,6.833e-05,353.1
7940,0.023211,6.818e-05,353.9
7960,0.023732,6.803e-05,354.7
7980,0.021003,6.788e-05,355.5
8000,0.021538,6.773e-05,356.3
8020,0.025078,6.758e-05,357.5
8040,0.024341,6.743e-05,358.3
8060,0.022262,6.728e-05,359.1
8080,0.018244,6.713e-05,359.9
8100,0.021505,6.697e-05,360.7
8120,0.024122,6.682e-05,361.5
8140,0.018705,6.667e-05,362.4
8160,0.021016,6.652e-05,363.2
8180,0.020435,6.637e-05,364.0
8200,0.017668,6.621e-05,364.8
8220,0.019947,6.606e-05,365.7
8240,0.019254,6.591e-05,366.5
8260,0.020890,6.576e-05,367.3
8280,0.018395,6.560e-05,368.1
8300,0.018925,6.545e-05,368.9
8320,0.019927,6.530e-05,369.7
8340,0.022205,6.514e-05,370.6
8360,0.020509,6.499e-05,371.4
8380,0.020681,6.484e-05,372.2
8400,0.019111,6.468e-05,373.0
8420,0.022993,6.453e-05,373.8
8440,0.022330,6.437e-05,374.6
8460,0.020909,6.422e-05,375.4
8480,0.018104,6.407e-05,376.2
8500,0.019734,6.391e-05,377.0
8520,0.018822,6.376e-05,378.2
8540,0.020410,6.360e-05,379.0
8560,0.019214,6.345e-05,379.8
8580,0.018285,6.329e-05,380.7
8600,0.019127,6.314e-05,381.5
8620,0.019685,6.298e-05,382.3
8640,0.020924,6.282e-05,383.1
8660,0.018628,6.267e-05,383.9
8680,0.021643,6.251e-05,384.9
8700,0.020485,6.236e-05,385.7
8720,0.023543,6.220e-05,386.5
8740,0.020174,6.204e-05,387.3
8760,0.020489,6.189e-05,388.1
8780,0.020254,6.173e-05,388.9
8800,0.019368,6.157e-05,389.7
8820,0.018763,6.142e-05,390.5
8840,0.019279,6.126e-05,391.3
8860,0.021505,6.110e-05,392.2
8880,0.019965,6.095e-05,393.0
8900,0.022081,6.079e-05,393.8
8920,0.016496,6.063e-05,394.6
8940,0.016722,6.047e-05,395.4
8960,0.019624,6.032e-05,396.3
8980,0.018438,6.016e-05,397.1
9000,0.017525,6.000e-05,397.9
9020,0.017624,5.984e-05,426.5
9040,0.018003,5.969e-05,427.3
9060,0.019357,5.953e-05,428.1
9080,0.020239,5.937e-05,428.9
9100,0.021442,5.921e-05,429.7
9120,0.019460,5.905e-05,430.5
9140,0.018650,5.889e-05,431.3
9160,0.018479,5.874e-05,432.1
9180,0.020280,5.858e-05,432.9
9200,0.020055,5.842e-05,433.8
9220,0.016617,5.826e-05,434.6
9240,0.018278,5.810e-05,435.4
9260,0.017584,5.794e-05,436.2
9280,0.017189,5.778e-05,437.0
9300,0.017449,5.762e-05,437.8
9320,0.016919,5.746e-05,438.6
9340,0.016176,5.730e-05,439.4
9360,0.016617,5.714e-05,440.3
9380,0.017359,5.699e-05,441.1
9400,0.018248,5.683e-05,441.9
9420,0.019458,5.667e-05,442.7
9440,0.018336,5.651e-05,443.5
9460,0.018325,5.635e-05,444.3
9480,0.020829,5.619e-05,445.1
9500,0.019561,5.603e-05,446.0
9520,0.017403,5.587e-05,447.2
9540,0.016173,5.571e-05,448.0
9560,0.020784,5.555e-05,448.8
9580,0.017923,5.539e-05,449.7
9600,0.016602,5.523e-05,450.5
9620,0.018920,5.507e-05,451.3
9640,0.019068,5.491e-05,452.1
9660,0.017905,5.475e-05,452.9
9680,0.016037,5.459e-05,453.8
9700,0.016998,5.442e-05,454.6
9720,0.017350,5.426e-05,455.4
9740,0.015826,5.410e-05,456.2
9760,0.019214,5.394e-05,457.0
9780,0.020563,5.378e-05,457.8
9800,0.017501,5.362e-05,458.7
9820,0.018605,5.346e-05,459.5
9840,0.020550,5.330e-05,460.3
9860,0.017205,5.314e-05,461.1
9880,0.015517,5.298e-05,461.9
9900,0.018093,5.282e-05,462.7
9920,0.016966,5.266e-05,463.5
9940,0.016037,5.250e-05,464.4
9960,0.015248,5.234e-05,465.2
9980,0.016842,5.217e-05,466.0
10000,0.015928,5.201e-05,466.8
10020,0.015832,5.185e-05,468.0
10040,0.015666,5.169e-05,468.8
10060,0.016927,5.153e-05,469.7
10080,0.018598,5.137e-05,470.5
10100,0.017948,5.121e-05,471.3
10120,0.017472,5.105e-05,472.1
10140,0.016752,5.089e-05,472.9
10160,0.016738,5.072e-05,473.7
10180,0.014863,5.056e-05,474.6
10200,0.016946,5.040e-05,475.4
10220,0.016310,5.024e-05,476.2
10240,0.017090,5.008e-05,477.1
10260,0.016691,4.992e-05,477.9
10280,0.016143,4.976e-05,478.7
10300,0.016169,4.960e-05,479.5
10320,0.015998,4.944e-05,480.3
10340,0.016116,4.928e-05,481.1
10360,0.014855,4.911e-05,481.9
10380,0.016996,4.895e-05,482.7
10400,0.016222,4.879e-05,483.5
10420,0.017382,4.863e-05,484.3
10440,0.015313,4.847e-05,485.1
10460,0.016970,4.831e-05,485.9
10480,0.017149,4.815e-05,486.7
10500,0.016908,4.799e-05,487.6
10520,0.015376,4.783e-05,488.8
10540,0.015099,4.766e-05,489.6
10560,0.013315,4.750e-05,490.4
10580,0.014861,4.734e-05,491.2
10600,0.014655,4.718e-05,492.0
10620,0.016972,4.702e-05,492.8
10640,0.015777,4.686e-05,493.6
10660,0.015760,4.670e-05,494.5
10680,0.016007,4.654e-05,495.3
10700,0.016741,4.638e-05,496.1
10720,0.017226,4.622e-05,496.9
10740,0.017259,4.606e-05,497.7
10760,0.013912,4.590e-05,498.5
10780,0.017527,4.574e-05,499.4
10800,0.014016,4.558e-05,500.2
10820,0.013046,4.541e-05,501.0
10840,0.016647,4.525e-05,501.8
10860,0.017182,4.509e-05,502.6
10880,0.016415,4.493e-05,503.5
10900,0.013696,4.477e-05,504.3
10920,0.014148,4.461e-05,505.1
10940,0.014046,4.445e-05,505.9
10960,0.017234,4.429e-05,506.7
10980,0.014643,4.413e-05,507.6
11000,0.015706,4.397e-05,508.4
11020,0.014365,4.381e-05,509.6
11040,0.014230,4.365e-05,510.4
11060,0.013135,4.349e-05,511.2
11080,0.015351,4.333e-05,512.0
11100,0.013468,4.317e-05,512.8
11120,0.014329,4.301e-05,513.7
11140,0.014262,4.286e-05,514.5
11160,0.013637,4.270e-05,515.3
11180,0.015153,4.254e-05,516.1
