step,loss,lr,elapsed_s
4740,0.039228,8.878e-05,230.8
4760,0.039982,8.868e-05,231.7
4780,0.042455,8.858e-05,232.5
4800,0.045984,8.847e-05,233.4
4820,0.041871,8.837e-05,234.2
4840,0.040398,8.827e-05,235.1
4860,0.039210,8.816e-05,235.9
4880,0.039032,8.806e-05,236.8
4900,0.041011,8.795e-05,237.6
4920,0.043155,8.785e-05,238.4
4940,0.040533,8.774e-05,239.2
4960,0.039519,8.764e-05,240.1
4980,0.040343,8.753e-05,240.9
5000,0.037140,8.743e-05,241.8
5020,0.035199,8.732e-05,243.0
5040,0.036804,8.721e-05,243.9
5060,0.037745,8.710e-05,244.7
5080,0.035691,8.700e-05,245.5
5100,0.037959,8.689e-05,246.4
5120,0.039107,8.678e-05,247.2
5140,0.036987,8.667e-05,248.1
5160,0.034338,8.656e-05,248.9
5180,0.036631,8.645e-05,249.8
5200,0.033733,8.634e-05,250.6
5220,0.040227,8.623e-05,251.5
5240,0.033597,8.612e-05,252.3
5260,0.036331,8.600e-05,253.1
5280,0.036387,8.589e-05,253.9
5300,0.033747,8.578e-05,254.8
5320,0.035495,8.567e-05,255.6
5340,0.036714,8.555e-05,256.5
5360,0.030967,8.544e-05,257.3
5380,0.033795,8.533e-05,258.2
5400,0.034247,8.521e-05,259.0
5420,0.033796,8.510e-05,259.9
5440,0.031502,8.498e-05,260.8
5460,0.031299,8.487e-05,261.6
5480,0.037984,8.475e-05,262.5
5500,0.033212,8.464e-05,263.4
5520,0.035474,8.452e-05,264.7
5540,0.032233,8.440e-05,265.5
5560,0.036090,8.429e-05,266.4
5580,0.031458,8.417e-05,267.2
5600,0.032674,8.405e-05,268.0
5620,0.035523,8.393e-05,268.9
5640,0.033254,8.381e-05,269.7
5660,0.035330,8.370e-05,270.6
5680,0.034513,8.358e-05,271.4
5700,0.031723,8.346e-05,272.3
5720,0.033447,8.334e-05,273.1
5740,0.031160,8.322e-05,274.0
5760,0.031998,8.310e-05,274.8
5780,0.031755,8.297e-05,275.7
5800,0.032157,8.285e-05,276.5
5820,0.029874,8.273e-05,277.4
5840,0.029972,8.261e-05,278.2
5860,0.034443,8.249e-05,279.1
5880,0.035634,8.237e-05,279.9
5900,0.033451,8.224e-05,280.8
5920,0.031632,8.212e-05,281.6
5940,0.027679,8.200e-05,282.5
5960,0.029255,8.187e-05,283.4
5980,0.027524,8.175e-05,284.3
6000,0.030585,8.162e-05,285.2
6020,0.030062,8.150e-05,286.5
6040,0.033594,8.137e-05,287.3
6060,0.033762,8.125e-05,288.1
