step,loss,lr,elapsed_s
4600,0.041417,8.948e-05,211.8
4620,0.038228,8.938e-05,212.6
4640,0.040161,8.928e-05,213.4
4660,0.042248,8.918e-05,214.2
4680,0.039794,8.908e-05,215.0
4700,0.042140,8.898e-05,215.8
4720,0.033854,8.888e-05,216.6
4740,0.036562,8.878e-05,217.4
4760,0.037215,8.868e-05,218.2
4780,0.038594,8.858e-05,219.0
4800,0.041011,8.847e-05,219.8
4820,0.037276,8.837e-05,220.6
4840,0.036779,8.827e-05,221.4
4860,0.035207,8.816e-05,222.2
4880,0.036482,8.806e-05,223.0
4900,0.036526,8.795e-05,223.8
4920,0.039962,8.785e-05,224.6
4940,0.036459,8.774e-05,225.4
4960,0.037259,8.764e-05,226.2
4980,0.037573,8.753e-05,227.0
5000,0.034790,8.743e-05,227.8
5020,0.033859,8.732e-05,229.0
5040,0.035625,8.721e-05,229.8
5060,0.036416,8.710e-05,230.6
5080,0.033572,8.700e-05,231.4
5100,0.035775,8.689e-05,232.1
5120,0.035158,8.678e-05,232.9
5140,0.033665,8.667e-05,233.7
5160,0.031242,8.656e-05,234.5
5180,0.034654,8.645e-05,235.3
5200,0.031824,8.634e-05,236.1
5220,0.037050,8.623e-05,236.9
5240,0.030333,8.612e-05,237.7
5260,0.031536,8.600e-05,238.5
5280,0.034569,8.589e-05,239.3
5300,0.033532,8.578e-05,240.1
5320,0.031661,8.567e-05,240.9
5340,0.032301,8.555e-05,241.7
5360,0.028582,8.544e-05,242.5
5380,0.030931,8.533e-05,243.3
5400,0.031371,8.521e-05,244.1
5420,0.030585,8.510e-05,244.9
5440,0.030737,8.498e-05,245.7
5460,0.028935,8.487e-05,246.5
5480,0.033251,8.475e-05,247.4
5500,0.030486,8.464e-05,248.2
5520,0.031973,8.452e-05,249.5
5540,0.029224,8.440e-05,250.3
5560,0.034156,8.429e-05,251.1
5580,0.029487,8.417e-05,252.0
5600,0.033068,8.405e-05,252.8
