step,loss,lr,elapsed_s
3420,0.062507,9.457e-05,181.2
3440,0.062082,9.450e-05,182.1
3460,0.056416,9.442e-05,182.9
3480,0.054741,9.435e-05,183.8
3500,0.052126,9.427e-05,184.6
3520,0.053590,9.420e-05,185.9
3540,0.055745,9.412e-05,186.8
3560,0.055895,9.405e-05,187.6
3580,0.055864,9.397e-05,188.5
3600,0.059392,9.389e-05,189.3
3620,0.054670,9.382e-05,190.2
3640,0.050425,9.374e-05,191.0
3660,0.056627,9.366e-05,191.9
3680,0.060279,9.358e-05,192.8
3700,0.055958,9.350e-05,193.6
3720,0.052065,9.342e-05,194.5
3740,0.051695,9.334e-05,195.4
3760,0.056105,9.326e-05,196.2
3780,0.051450,9.318e-05,197.1
3800,0.052619,9.310e-05,197.9
3820,0.054144,9.302e-05,198.8
3840,0.051499,9.293e-05,199.7
3860,0.050497,9.285e-05,200.5
3880,0.054780,9.277e-05,201.3
3900,0.047995,9.268e-05,202.2
3920,0.048283,9.260e-05,203.0
3940,0.047352,9.252e-05,203.8
3960,0.047365,9.243e-05,204.6
3980,0.046149,9.235e-05,205.5
4000,0.044967,9.226e-05,206.3
4020,0.044453,9.217e-05,207.5
4040,0.046426,9.209e-05,208.4
4060,0.052343,9.200e-05,209.2
4080,0.051690,9.191e-05,210.0
4100,0.048245,9.182e-05,210.8
4120,0.046137,9.174e-05,211.7
4140,0.046663,9.165e-05,212.5
4160,0.044941,9.156e-05,213.3
4180,0.048236,9.147e-05,214.2
4200,0.039821,9.138e-05,215.0
4220,0.043927,9.129e-05,215.8
4240,0.042371,9.119e-05,216.7
4260,0.045182,9.110e-05,217.5
4280,0.041779,9.101e-05,218.3
4300,0.040630,9.092e-05,219.2
4320,0.042172,9.083e-05,220.0
4340,0.043900,9.073e-05,220.9
4360,0.047098,9.064e-05,221.7
4380,0.039830,9.055e-05,222.5
4400,0.041734,9.045e-05,223.4
4420,0.041888,9.036e-05,224.3
4440,0.042828,9.026e-05,225.2
4460,0.044714,9.016e-05,226.0
4480,0.040163,9.007e-05,226.9
4500,0.039529,8.997e-05,227.8
4520,0.039938,8.988e-05,229.1
4540,0.042908,8.978e-05,230.0
4560,0.043684,8.968e-05,230.9
4580,0.039315,8.958e-05,231.8
4600,0.042985,8.948e-05,232.7
4620,0.037207,8.938e-05,233.5
4640,0.040053,8.928e-05,234.4
4660,0.044325,8.918e-05,235.3
4680,0.041727,8.908e-05,236.1
4700,0.042934,8.898e-05,237.0
4720,0.035012,8.888e-05,237.8
4740,0.036069,8.878e-05,238.7
4760,0.037655,8.868e-05,239.6
4780,0.036613,8.858e-05,240.4
4800,0.040135,8.847e-05,241.3
4820,0.038420,8.837e-05,242.1
4840,0.039252,8.827e-05,243.0
4860,0.037226,8.816e-05,243.9
4880,0.037943,8.806e-05,244.7
4900,0.039068,8.795e-05,245.6
4920,0.040927,8.785e-05,246.4
4940,0.037142,8.774e-05,247.3
4960,0.037001,8.764e-05,248.1
4980,0.038710,8.753e-05,249.0
5000,0.036143,8.743e-05,249.9
5020,0.033539,8.732e-05,251.1
5040,0.033952,8.721e-05,252.0
5060,0.035054,8.710e-05,252.9
5080,0.033439,8.700e-05,253.7
5100,0.036322,8.689e-05,254.6
5120,0.040300,8.678e-05,255.5
5140,0.036046,8.667e-05,256.3
5160,0.031959,8.656e-05,257.2
5180,0.034490,8.645e-05,258.1
5200,0.031347,8.634e-05,258.9
5220,0.035784,8.623e-05,259.8
5240,0.030200,8.612e-05,260.7
5260,0.031959,8.600e-05,261.5
5280,0.033602,8.589e-05,262.4
5300,0.031618,8.578e-05,263.2
5320,0.032467,8.567e-05,264.1
5340,0.033464,8.555e-05,264.9
5360,0.028658,8.544e-05,265.8
5380,0.032216,8.533e-05,266.7
5400,0.031497,8.521e-05,267.5
5420,0.031638,8.510e-05,268.4
5440,0.030801,8.498e-05,269.2
5460,0.028840,8.487e-05,270.1
5480,0.034593,8.475e-05,271.0
5500,0.031789,8.464e-05,271.8
5520,0.034778,8.452e-05,273.0
5540,0.029649,8.440e-05,273.9
5560,0.034377,8.429e-05,274.7
5580,0.028054,8.417e-05,275.6
5600,0.032590,8.405e-05,276.4
5620,0.033850,8.393e-05,277.2
5640,0.029986,8.381e-05,278.1
5660,0.031106,8.370e-05,278.9
5680,0.032993,8.358e-05,279.8
5700,0.029321,8.346e-05,280.6
5720,0.032086,8.334e-05,281.4
5740,0.030457,8.322e-05,282.3
5760,0.032265,8.310e-05,283.1
5780,0.030569,8.297e-05,284.0
5800,0.031018,8.285e-05,284.8
5820,0.028564,8.273e-05,285.7
5840,0.029070,8.261e-05,286.5
5860,0.033580,8.249e-05,287.3
