step,loss,lr,elapsed_s
10020,0.014295,5.185e-05,458.5
10040,0.015844,5.169e-05,459.4
10060,0.016136,5.153e-05,460.2
10080,0.017168,5.137e-05,461.1
10100,0.015559,5.121e-05,461.9
10120,0.015728,5.105e-05,462.8
10140,0.014639,5.089e-05,463.6
10160,0.014803,5.072e-05,464.4
10180,0.013850,5.056e-05,465.3
10200,0.015140,5.040e-05,466.1
10220,0.014951,5.024e-05,466.9
10240,0.015385,5.008e-05,467.7
10260,0.014854,4.992e-05,468.5
10280,0.013716,4.976e-05,469.4
10300,0.015481,4.960e-05,470.2
10320,0.015160,4.944e-05,471.0
10340,0.014129,4.928e-05,471.8
10360,0.013403,4.911e-05,472.7
10380,0.014962,4.895e-05,473.5
10400,0.015396,4.879e-05,474.3
10420,0.016504,4.863e-05,475.1
10440,0.014039,4.847e-05,476.0
10460,0.014893,4.831e-05,476.8
10480,0.016406,4.815e-05,477.6
10500,0.016350,4.799e-05,478.4
10520,0.014532,4.783e-05,479.7
10540,0.015234,4.766e-05,480.5
10560,0.012429,4.750e-05,481.3
10580,0.014010,4.734e-05,482.2
10600,0.012835,4.718e-05,483.0
10620,0.014948,4.702e-05,483.8
10640,0.014178,4.686e-05,484.6
10660,0.014372,4.670e-05,485.4
10680,0.014357,4.654e-05,486.3
10700,0.014701,4.638e-05,487.1
10720,0.016350,4.622e-05,487.9
10740,0.016430,4.606e-05,488.7
10760,0.013096,4.590e-05,489.6
10780,0.016070,4.574e-05,490.4
10800,0.013086,4.558e-05,491.2
10820,0.012265,4.541e-05,492.0
10840,0.014664,4.525e-05,492.8
10860,0.015625,4.509e-05,493.7
10880,0.015824,4.493e-05,494.5
10900,0.013261,4.477e-05,495.3
10920,0.013476,4.461e-05,496.1
10940,0.013124,4.445e-05,497.0
10960,0.015543,4.429e-05,497.8
10980,0.013839,4.413e-05,498.6
11000,0.015743,4.397e-05,499.4
11020,0.013574,4.381e-05,500.6
11040,0.013761,4.365e-05,501.4
11060,0.012159,4.349e-05,502.2
11080,0.015017,4.333e-05,503.1
11100,0.013297,4.317e-05,503.9
11120,0.014065,4.301e-05,504.7
11140,0.013609,4.286e-05,505.5
11160,0.012904,4.270e-05,506.3
11180,0.014441,4.254e-05,507.1
11200,0.013152,4.238e-05,507.9
11220,0.016017,4.222e-05,508.7
11240,0.014249,4.206e-05,509.5
11260,0.012835,4.190e-05,510.3
11280,0.013538,4.174e-05,511.1
11300,0.014951,4.158e-05,511.9
11320,0.014333,4.142e-05,512.7
11340,0.012051,4.126e-05,513.5
11360,0.011971,4.111e-05,514.3
11380,0.014037,4.095e-05,515.1
11400,0.013398,4.079e-05,515.9
11420,0.012466,4.063e-05,516.7
11440,0.013466,4.047e-05,517.5
11460,0.014873,4.031e-05,518.4
11480,0.012387,4.016e-05,519.2
11500,0.011659,4.000e-05,520.0
11520,0.013969,3.984e-05,521.3
11540,0.014501,3.968e-05,522.1
11560,0.011988,3.953e-05,522.9
11580,0.011486,3.937e-05,523.7
11600,0.014068,3.921e-05,524.6
11620,0.012420,3.905e-05,525.4
11640,0.012122,3.890e-05,526.3
11660,0.014037,3.874e-05,527.1
11680,0.011642,3.858e-05,527.9
11700,0.013060,3.843e-05,528.7
11720,0.015497,3.827e-05,529.5
11740,0.013278,3.811e-05,530.4
11760,0.012161,3.796e-05,531.2
11780,0.015067,3.780e-05,532.0
11800,0.012001,3.764e-05,532.8
11820,0.012599,3.749e-05,533.7
11840,0.012920,3.733e-05,534.5
11860,0.012491,3.718e-05,535.3
11880,0.011246,3.702e-05,536.1
11900,0.012571,3.686e-05,537.0
11920,0.014051,3.671e-05,537.8
11940,0.016378,3.655e-05,538.6
11960,0.013535,3.640e-05,539.4
11980,0.014626,3.624e-05,540.3
12000,0.014765,3.609e-05,541.1
12020,0.014423,3.593e-05,542.3
12040,0.011789,3.578e-05,543.2
12060,0.012107,3.563e-05,544.0
12080,0.011229,3.547e-05,544.8
12100,0.013559,3.532e-05,545.6
12120,0.012211,3.516e-05,546.5
12140,0.012325,3.501e-05,547.3
12160,0.012150,3.486e-05,548.2
12180,0.013510,3.470e-05,549.0
12200,0.015245,3.455e-05,549.9
12220,0.013097,3.440e-05,550.7
12240,0.013925,3.424e-05,551.6
12260,0.012720,3.409e-05,552.4
12280,0.012755,3.394e-05,553.2
12300,0.012605,3.379e-05,554.1
12320,0.011916,3.363e-05,554.9
12340,0.015866,3.348e-05,555.7
12360,0.013348,3.333e-05,556.6
12380,0.011470,3.318e-05,557.4
12400,0.012962,3.303e-05,558.2
12420,0.012034,3.287e-05,559.1
12440,0.012490,3.272e-05,559.9
12460,0.011879,3.257e-05,560.7
12480,0.011126,3.242e-05,561.6
12500,0.012109,3.227e-05,562.4
12520,0.012895,3.212e-05,563.6
12540,0.010273,3.197e-05,564.5
12560,0.011320,3.182e-05,565.3
12580,0.011314,3.167e-05,566.1
12600,0.012464,3.152e-05,566.9
12620,0.011524,3.137e-05,567.7
12640,0.015316,3.122e-05,568.6
12660,0.012653,3.107e-05,569.4
12680,0.011520,3.092e-05,570.3
12700,0.012690,3.077e-05,571.1
12720,0.011806,3.062e-05,572.0
12740,0.013114,3.048e-05,572.8
12760,0.011183,3.033e-05,573.7
12780,0.010491,3.018e-05,574.5
12800,0.010350,3.003e-05,575.4
12820,0.010787,2.988e-05,576.2
12840,0.012686,2.974e-05,577.1
12860,0.011304,2.959e-05,577.9
12880,0.013115,2.944e-05,578.8
12900,0.010541,2.930e-05,579.6
12920,0.011533,2.915e-05,580.5
12940,0.011437,2.900e-05,581.3
12960,0.011626,2.886e-05,582.2
12980,0.012016,2.871e-05,583.0
13000,0.009974,2.857e-05,583.9
